Id,Final_Scores
360592,"{'tea': 3.1273, 'really': 1.0602, 'give': 1.0589, 'good': 1.0589}"
91382,"{'oh': 2.0826, 'taste': 1.0769}"
74074,"{'sauce': 5.1826, 'taste': 3.1189, 'think': 3.0934, 'like': 2.0792, 'try': 2.0779}"
110597,"{'get': 2.0716, 'want': 2.0695, 'packet': 2.0683, 'pay': 2.0574, 'taste': 1.0448}"
74067,"{'thing': 3.1172, 'sauce': 2.0983, 'really': 1.0531}"
484653,"{'love': 2.1237, 'buy': 1.1226}"
34940,"{'buy': 4.1242, 'product': 2.075, 'dog': 2.0704}"
405211,"{'mountain': 8.2273, 'starbucks': 6.1721, 'coffee': 5.1439, 'green': 4.1137, 'french': 4.1132, 'bold': 3.0882}"
60735,"{'taste': 3.132, 'like': 2.0881, 'flavor': 2.0822}"
131836,"{'would': 3.0985, 'octopus': 3.0953}"
508798,{'box': 6.1758}
132832,"{'fruit': 5.1443, 'leather': 4.1154, 'flavor': 3.0903, 'always': 3.0823}"
37066,"{'exactly': 2.0737, 'love': 1.0593}"
110791,{'much': 2.0793}
34032,"{'tea': 5.1744, 'take': 2.0731, 'inside': 2.0719, 'sack': 2.071}"
300709,"{'eat': 2.1368, 'sardine': 2.1357, 'use': 2.0877, 'delicious': 1.0732}"
421893,"{'butter': 5.1693, 'hazelnut': 4.1212, 'taste': 3.1118, 'good': 2.0735}"
528859,"{'water': 6.198, 'kiwaii': 3.1003, 'taste': 2.0781, 'time': 2.0714, 'try': 2.0707}"
236055,"{'order': 2.1408, 'go': 2.1052, 'fresh': 1.0968, 'brew': 1.0965}"
29315,"{'use': 2.105, 'popcorn': 2.104}"
267563,"{'would': 3.1073, 'cheese': 2.0713}"
184067,"{'hard': 2.0712, 'product': 1.0598, 'first': 1.0545, 'find': 1.054}"
492759,"{'u': 2.0742, 'bonito': 2.0733}"
543322,"{'like': 3.1166, 'prune': 3.1115, 'pit': 2.0721}"
122498,"{'wafu': 2.0852, 'get': 1.0732, 'style': 1.0727}"
54584,{'chicken': 3.1006}
127913,"{'taste': 2.1245, 'dress': 2.1148}"
492548,"{'star': 2.1001, 'pro': 2.074, 'taste': 1.0637}"
243297,"{'best': 2.097, 'price': 2.0968}"
408659,"{'cat': 4.2377, 'treat': 2.1231, 'far': 2.0817, 'like': 1.0721, 'dog': 1.07}"
563539,"{'soft': 2.0889, 'receive': 2.0658, 'taste': 1.0545}"
82897,"{'coffee': 2.0804, 'make': 1.0647}"
422872,{'year': 2.0789}
345230,"{'ginger': 2.0956, 'cookie': 2.0931, 'really': 2.0715, 'quality': 1.0511, 'ingredient': 1.0505}"
36172,"{'one': 3.1386, 'order': 3.1161}"
44112,"{'love': 2.1167, 'year': 2.0768}"
18222,"{'buy': 2.0695, 'find': 1.0504}"
378957,"{'coffee': 3.1006, 'bay': 3.0961, 'product': 2.0741}"
74423,"{'chip': 2.0959, 'rancid': 2.0955, 'bag': 2.0934, 'open': 2.0674, 'taste': 1.059, 'one': 1.0514}"
122251,"{'yum': 2.0972, 'fresh': 1.0888, 'forever': 1.0884, 'sad': 1.0873}"
121007,"{'old': 2.0889, 'flavor': 1.0786}"
142278,{'chocolate': 2.0959}
340545,"{'stuff': 2.1168, 'organic': 2.1064, 'love': 2.0788, 'good': 1.0645, 'ate': 1.0628}"
17995,"{'pb2': 2.0782, 'taste': 1.0684}"
123348,"{'like': 2.1062, 'make': 1.0906}"
449488,{'cheap': 2.0887}
467017,"{'sauce': 4.168, 'use': 2.0867, 'part': 2.0641}"
226504,{'flavor': 2.0945}
106627,"{'apply': 2.0667, 'put': 2.0665, 'plant': 2.0664}"
500080,"{'well': 2.0795, 'product': 1.0654, 'description': 1.0633, 'say': 1.0633, 'rating': 1.0633}"
284650,{'cat': 2.0704}
334249,"{'plant': 3.1031, 'little': 2.072, 'online': 2.0714}"
93670,"{'good': 2.0768, 'chocolate': 2.0727, 'flavor': 2.0727, 'cereal': 2.0721}"
285590,"{'brand': 3.118, 'maca': 2.0775, 'take': 2.0616}"
53022,"{'jar': 2.1621, 'ounce': 2.1614}"
21318,"{'greenie': 2.0772, 'favorite': 2.0614, 'really': 1.0421}"
122074,"{'oil': 11.2956, 'like': 5.145, 'bottle': 5.1363, 'flax': 5.1341, 'taste': 4.1182, 'good': 4.1122, 'use': 4.1109}"
295321,{'love': 2.0892}
307293,"{'chocolate': 3.1223, 'get': 3.1058, 'try': 2.089, 'best': 2.0796}"
48722,"{'nice': 2.0679, 'good': 1.0512}"
297282,{'one': 2.0995}
340482,"{'add': 3.0895, 'sauce': 3.0889, 'peanut': 3.0859, 'product': 2.0625, 'amazon': 2.0606}"
88397,"{'grape': 8.2074, 'jelly': 7.1841, 'bonne': 7.1823, 'maman': 6.1561}"
203583,"{'splenda': 3.1083, 'say': 3.1051, 'use': 3.0979}"
415711,"{'one': 2.0757, 'add': 1.0573}"
293164,"{'celery': 4.1609, 'dry': 2.1037, 'stalk': 2.0932}"
88543,"{'receive': 3.1019, 'would': 3.1016, 'ship': 3.1007}"
311814,"{'dough': 3.0994, 'mix': 2.0675, 'add': 2.0674, 'bake': 2.0671}"
205948,{'fast': 2.0974}
67051,"{'tea': 2.103, 'find': 2.102}"
312714,"{'price': 3.1158, 'good': 1.0522, 'sucker': 1.0499, 'back': 1.0497}"
86174,"{'toy': 4.1584, 'buy': 2.0826, 'countless': 2.0624}"
556072,"{'soup': 2.0677, 'campbell': 2.0672, 'cut': 2.0671, 'chicken': 2.0667}"
105082,"{'taste': 2.1193, 'tea': 2.1112}"
133092,{'coffee': 7.2139}
423088,{'product': 3.1551}
464313,"{'love': 5.2502, 'coffee': 2.1435, 'drink': 1.0829, 'get': 1.082}"
487833,"{'use': 2.0911, 'sweet': 1.0777, 'grocery': 1.0772, 'find': 1.0771}"
320914,"{'favorite': 2.0857, 'flavor': 1.0733, 'love': 1.0729}"
461479,"{'frank': 3.0986, 'big': 3.095}"
510422,"{'flavor': 3.1162, 'good': 2.0962}"
215240,{'product': 2.089}
345884,"{'soup': 5.1687, 'lot': 3.1001, 'use': 2.0709}"
441645,"{'tea': 2.1173, 'excellent': 2.0811, 'buy': 1.0691}"
247295,"{'easy': 2.089, 'add': 1.078}"
325392,"{'hey': 2.064, 'like': 1.0526, 'make': 1.0464, 'find': 1.0453}"
480436,"{'bar': 5.1583, 'love': 5.1446, 'support': 2.0651, 'family': 2.0628, 'like': 1.0418}"
517080,{'one': 2.0992}
286647,{'bottle': 2.1062}
224783,"{'wysong': 2.0892, 'start': 2.0654}"
51295,"{'tea': 5.2577, 'twinings': 4.181}"
365219,"{'get': 2.0661, 'one': 2.0659}"
95505,{'reformulate': 2.0709}
350525,"{'great': 2.0849, 'taste': 1.0778}"
320550,"{'love': 3.1702, 'treat': 2.1117}"
226864,"{'plant': 3.1919, 'order': 3.1501}"
275598,{'jar': 3.1408}
169925,"{'family': 2.0828, 'get': 1.0706, 'one': 1.0698, 'pasta': 1.0692}"
176332,{'bread': 2.0842}
56416,"{'kashi': 2.1359, 'snack': 1.1417, 'healthy': 1.1416}"
83750,"{'yogurt': 3.1037, 'flavor': 2.072, 'need': 2.0702, 'breakfast': 2.0693, 'plain': 2.0691}"
3360,"{'christmas': 2.1541, 'order': 2.0934}"
416389,"{'food': 2.1561, 'happy': 2.0976, 'evangers': 2.09}"
208238,{'taste': 2.1123}
447436,"{'product': 2.1097, 'happy': 2.0762, 'taste': 1.066}"
185700,{'buy': 2.0975}
184838,"{'tea': 3.1717, 'aroma': 2.1124, 'love': 2.0788}"
76755,{'flavor': 2.0907}
283648,"{'sweet': 2.1614, 'hot': 2.0991, 'really': 1.0935, 'take': 1.0929}"
113143,"{'get': 2.0719, 'day': 2.0711}"
548980,"{'vegetarian': 3.1161, 'pasta': 2.089, 'kid': 2.0649}"
13177,{'use': 5.1507}
456965,"{'tea': 2.151, 'really': 2.0913, 'taste': 1.0851}"
253233,"{'good': 3.0934, 'little': 2.0712}"
8558,"{'strong': 2.131, 'great': 2.0884, 'taste': 1.0776, 'coffee': 1.0764, 'subscribe': 1.0748, 'purchase': 1.0743}"
273369,"{'tea': 5.1707, 'lifeboat': 3.091, 'like': 2.0782}"
239256,"{'smell': 5.1615, 'box': 4.1346, 'candy': 3.0923}"
394310,"{'top': 2.0823, 'sauce': 2.0819}"
392232,"{'treat': 4.1333, 'pounce': 3.1035, 'cat': 3.0914, 'seller': 2.0706, 'receive': 2.0704, 'order': 2.0703}"
81424,"{'know': 2.092, 'go': 2.0918, 'fast': 2.0904}"
410098,"{'year': 3.1177, 'love': 2.0807, 'item': 2.0785}"
24014,"{'chip': 6.2373, 'bag': 2.0804}"
389569,"{'hair': 7.2152, 'oil': 3.0973, 'make': 2.0687, 'would': 2.0667, 'minute': 2.0666, 'condition': 2.0653}"
553236,"{'gluten': 3.1092, 'taste': 2.0818, 'free': 2.074}"
308239,{'two': 9.2335}
15359,"{'mix': 4.1462, 'use': 4.1349, 'make': 3.1115, 'pancake': 3.1077, 'two': 2.071}"
197500,"{'toy': 7.2052, 'dog': 7.2006, 'little': 3.091, 'heavy': 3.0889, 'chew': 3.0883}"
85180,"{'strong': 2.0766, 'opener': 1.0607, 'goodness': 1.0607, 'ginger': 1.06}"
21432,{'dog': 2.0859}
142387,{'great': 2.0884}
548524,{'use': 2.0877}
267121,{'cracker': 5.1971}
339661,"{'sauce': 5.1598, 'spaghetti': 5.1542, 'like': 3.1016, 'well': 3.0946, 'taste': 2.0724, 'product': 2.0721}"
382806,{'totally': 2.0997}
88709,"{'milk': 5.163, 'make': 3.0967, 'cup': 3.0964}"
91852,"{'purchase': 3.1497, 'product': 2.1449, 'use': 1.0756, 'reliable': 1.0735, 'gift': 1.0733, 'lunch': 1.0731, 'daughter': 1.0731, 'particular': 1.073}"
29288,"{'great': 6.1739, 'popcorn': 5.1436, 'taste': 3.0962, 'go': 3.0892}"
8252,"{'oil': 2.1103, 'delicious': 2.0949}"
230299,"{'couple': 8.2239, 'ghost': 6.1675, 'new': 4.1139, 'beetlejuice': 4.1135, 'make': 3.0885}"
390148,{'veggie': 2.0688}
290537,{'raspberry': 3.1258}
136519,"{'one': 2.0947, 'try': 1.0851}"
154811,{'love': 3.1157}
68986,"{'little': 2.0676, 'find': 1.05, 'flavor': 1.0491, 'old': 1.0483}"
119181,"{'juice': 3.1056, 'v8': 3.1038, 'love': 2.073, 'think': 2.0711, 'year': 2.071}"
441767,"{'something': 2.0823, 'mio': 2.0623, 'find': 1.0446, 'tea': 1.0441, 'use': 1.0437, 'flavor': 1.043}"
528727,"{'good': 2.0918, 'still': 2.0884, 'taste': 2.0759, 'use': 1.0487}"
63325,"{'coffee': 4.1215, 'taste': 2.073, 'fridge': 2.0669}"
265926,"{'popcorn': 3.1217, 'pop': 3.1201}"
136244,"{'box': 12.3354, 'stick': 7.1957, 'month': 6.1655, 'complain': 3.0846, 'subscription': 3.0843, 'meat': 3.0837}"
97290,"{'coffee': 2.1191, 'hold': 2.1174, 'find': 2.0786}"
491483,"{'bottle': 2.0847, 'life': 2.0715}"
148269,"{'blue': 4.1403, 'much': 3.1107}"
105633,{'gift': 2.1363}
259160,"{'month': 2.0751, 'love': 1.0611}"
440041,{}
399996,"{'calorie': 5.1291, 'issimo': 4.1026, 'illy': 4.1026, 'coffee': 3.0817}"
68922,{'tried': 2.0713}
3953,"{'taste': 2.12, 'tea': 2.1066, 'fall': 2.074}"
27388,{'cheese': 2.1235}
67398,"{'like': 3.1052, 'flavor': 3.099, 'pumpkin': 3.0977, 'pie': 3.0974, 'tart': 3.0959}"
355224,"{'kosher': 8.2312, 'soda': 7.201, 'jones': 6.1735}"
132432,"{'coffee': 4.1192, 'bialetti': 4.1096, 'espresso': 3.0919, 'brikka': 3.0867, 'try': 2.0643, 'use': 2.0637, 'taste': 1.0413, 'great': 1.0337}"
384411,"{'come': 3.0908, 'per': 3.0887, 'flavor': 2.0632, 'one': 2.0611}"
95141,{'salad': 2.1152}
209330,"{'flavor': 3.1026, 'treat': 2.0695, 'say': 2.0689}"
92275,"{'cup': 6.1711, 'coffee': 4.1158, 'open': 4.1124}"
13714,"{'close': 2.0763, 'taste': 1.0688}"
53322,"{'cereal': 3.1053, 'bit': 3.1029, 'incredibly': 2.0573}"
106224,"{'like': 2.197, 'shape': 2.1151, 'sweettarts': 1.115}"
144927,"{'jerky': 5.1673, 'like': 2.0772}"
218080,{'crust': 3.0923}
528672,"{'chiclets': 2.1498, 'sugarless': 2.0884}"
82066,"{'eat': 3.0475, 'like': 2.0403, 'give': 2.0328, 'much': 2.0328, 'actually': 2.0315, 'soup': 2.0295}"
339925,{'blackberry': 2.0972}
215442,"{'drink': 3.0889, 'juice': 3.0885, 'good': 2.0629, 'recommend': 2.0577, 'izze': 2.0523, 'great': 1.0328}"
144253,"{'taste': 2.1022, 'want': 1.0837, 'get': 1.0836}"
551665,"{'butter': 8.2694, 'peanut': 7.2352, 'taste': 4.1472, 'like': 4.1425}"
230127,"{'product': 4.1758, 'order': 2.105}"
37245,"{'tea': 6.1715, 'ice': 4.118, 'make': 2.0618}"
85538,"{'matcha': 2.086, 'brand': 2.0843}"
362404,{'flavor': 2.1567}
12349,"{'like': 2.0596, 'order': 2.0464, 'taste': 1.0373, 'snack': 1.0333}"
537628,{'bag': 2.0736}
289679,{'either': 2.0827}
316683,"{'great': 2.0948, 'good': 1.0857, 'junk': 1.0821, 'value': 1.0811}"
87,"{'dog': 4.1157, 'food': 3.0941, 'something': 2.0691}"
469098,"{'rye': 2.1026, 'good': 2.0866, 'im': 2.0717, 'find': 1.0569}"
389290,"{'consistently': 2.0669, 'taste': 1.0662}"
218426,"{'cat': 3.1336, 'food': 2.1188, 'love': 1.0619, 'great': 1.0616, 'plan': 1.0612, 'enough': 1.0612}"
197769,"{'sugar': 3.123, 'product': 2.0697, 'like': 1.0508, 'good': 1.0446, 'little': 1.044}"
82111,"{'get': 3.0989, 'product': 1.047}"
90648,"{'oil': 3.1327, 'available': 2.0926}"
178493,"{'cake': 4.1474, 'use': 3.0976}"
18312,"{'star': 2.0649, 'stuff': 2.0601, 'taste': 1.047, 'good': 1.0419}"
553497,"{'juice': 2.1068, 'lifetime': 2.0987, 'lose': 2.0731, 'need': 1.0573}"
175146,{'protein': 2.1003}
63715,"{'drink': 2.0781, 'cappuccino': 2.0778}"
92855,"{'jam': 2.102, 'great': 2.0858}"
163638,{'bag': 2.098}
479892,"{'organic': 2.1113, 'great': 1.1092}"
120274,"{'taste': 6.1745, 'barlean': 4.1111}"
467341,"{'get': 2.0855, 'box': 2.0845}"
410052,"{'cider': 3.1115, 'cup': 2.0776, 'k': 2.0766, 'apple': 2.0765}"
476905,"{'product': 3.1196, 'flavor': 3.1147}"
179653,"{'taste': 2.1566, 'sugar': 2.1477}"
436369,"{'salmon': 2.0524, 'buy': 2.0507}"
5340,"{'gum': 3.1194, 'like': 2.0919}"
446362,"{'drink': 3.0997, 'tea': 2.068}"
273287,"{'might': 2.0906, 'buy': 2.0668, 'taste': 1.0553}"
272275,"{'callebaut': 4.1247, 'belcolade': 3.0952, 'well': 2.0649, 'chocolate': 2.0643}"
540527,"{'coffee': 3.1586, 'taste': 2.1151, 'definitely': 2.1116}"
283207,"{'make': 2.1076, 'time': 2.1045}"
103330,"{'great': 2.0971, 'get': 2.0729, 'make': 1.0548, 'eat': 1.0542, 'happy': 1.0539}"
443524,"{'love': 2.1022, 'purchase': 2.0731, 'taste': 1.0639, 'try': 1.0588}"
28610,"{'coffee': 4.1591, 'one': 3.1034, 'serve': 2.0796, 'bold': 2.079, 'single': 2.079, 'product': 1.0494}"
170631,"{'earth': 2.0911, 'best': 2.0893}"
350622,{'wine': 3.1318}
415552,"{'dog': 5.1539, 'love': 3.1037, 'biscuit': 3.1027}"
290559,"{'food': 4.1129, 'old': 2.0628, 'taste': 1.042, 'love': 1.0346, 'find': 1.0346}"
430059,"{'bag': 4.127, 'find': 3.0976, 'need': 3.0972}"
115656,"{'less': 3.19, 'use': 2.1355, 'strange': 2.0943}"
550655,"{'love': 3.1003, 'candy': 2.078, 'favorite': 2.0779}"
103356,"{'year': 2.1338, 'try': 2.0867}"
445349,"{'like': 2.1416, 'really': 2.1321, 'butterscotch': 2.0994}"
508673,{'variety': 2.1166}
81083,"{'drank': 4.124, 'buy': 3.0869}"
170307,"{'year': 2.0901, 'start': 2.0665, 'like': 1.0536}"
127731,"{'like': 2.0777, 'food': 2.0703, 'year': 2.0695}"
206380,"{'teddy': 2.0852, 'flavor': 1.0732, 'separate': 1.0726}"
563680,"{'item': 2.0682, 'taste': 1.0565}"
395116,{'love': 2.0815}
46793,"{'time': 2.0848, 'amazon': 2.0714}"
562398,"{'ham': 3.1251, 'mustard': 3.123}"
354721,{'good': 3.1632}
209601,"{'use': 2.1008, 'dog': 2.0937}"
69022,{'love': 2.0849}
511934,{'minute': 2.1131}
209821,"{'taste': 4.1368, 'matcha': 4.1217}"
323581,"{'snack': 2.1344, 'read': 2.0864, 'taste': 1.0811}"
491097,"{'fat': 5.1348, 'human': 5.1348, 'smell': 4.1083, 'would': 3.0832, 'food': 3.083, 'tub': 3.0818}"
255764,"{'good': 2.1203, 'prefer': 2.077}"
27908,"{'glove': 3.0899, 'gadget': 3.0824}"
117372,"{'tea': 4.151, 'milk': 3.116, 'best': 3.098}"
453754,"{'would': 2.0906, 'base': 2.0893, 'roast': 2.0772, 'product': 2.0741}"
72578,{'treat': 2.0818}
499736,"{'pancake': 4.1198, 'carbs': 3.0915, 'family': 3.0856}"
237158,"{'plant': 5.1365, 'pot': 5.1361}"
249542,"{'calorie': 2.091, 'drink': 2.086, 'switch': 2.0664}"
522927,{'get': 4.1415}
551624,"{'plum': 4.0677, 'recipe': 3.0575}"
326694,"{'decaf': 2.0857, 'order': 2.0736}"
518643,{'food': 6.1671}
339717,{'make': 2.0949}
201919,{'little': 2.0913}
311893,{'order': 2.0829}
551493,"{'tolerable': 2.1359, 'similar': 1.1414, 'twinings': 1.1412, 'tea': 1.1284, 'regret': 1.1264, 'purchase': 1.061}"
24112,"{'discover': 2.0886, 'allergy': 1.0771}"
192826,"{'raspberry': 3.1011, 'syrup': 2.0677, 'recall': 2.0567}"
548084,"{'hair': 14.368, 'use': 6.1614, 'like': 4.1147, 'add': 4.1083, 'go': 4.1077, 'oil': 4.1064, 'dab': 4.1063}"
552403,"{'sturdy': 2.111, 'flavor': 1.1095}"
312728,"{'tomato': 3.0741, 'find': 2.0512}"
171069,"{'kibble': 3.099, 'new': 3.0982}"
581,"{'like': 2.1406, 'know': 2.0878}"
379822,{'sauce': 3.1382}
42664,{'sprout': 22.5517}
387400,"{'taste': 5.1511, 'store': 5.14, 'mix': 4.1121, 'trail': 4.1116}"
29630,"{'popcorn': 4.129, 'like': 3.1079}"
74342,"{'pack': 3.1074, 'strong': 3.1058}"
14902,"{'mix': 4.1308, 'subscribe': 4.1205, 'chocolate': 3.1005, 'buy': 3.0986, 'order': 2.068, 'powder': 2.067, 'brown': 2.0669, 'old': 2.0669}"
430077,"{'bag': 2.1357, 'solid': 2.0847}"
331136,"{'love': 2.0909, 'time': 1.0781, 'tea': 1.0779}"
45089,{'sugerless': 2.0801}
563728,"{'soft': 2.1021, 'really': 2.0755, 'feel': 1.0564}"
14750,"{'one': 2.0975, 'flavor': 2.0947}"
513019,"{'work': 6.1731, 'water': 5.144, 'per': 5.1436}"
444295,{'taste': 3.1211}
27954,"{'pasta': 5.1679, 'like': 4.1452}"
68075,"{'one': 3.099, 'brewing': 3.096, 'kit': 2.0661}"
28576,{'best': 2.0863}
33426,"{'taste': 2.1354, 'excellent': 2.0871}"
545707,"{'one': 3.187, 'big': 2.1518}"
549592,"{'box': 2.164, 'well': 2.1268, 'cracker': 2.1014, 'make': 1.0966}"
239974,"{'know': 2.0986, 'love': 1.0897}"
82909,"{'kcups': 2.1113, 'really': 2.0796, 'like': 1.0658}"
316660,"{'graham': 4.1056, 'cracker': 3.0819}"
406248,{'sell': 2.0977}
324763,"{'skeptical': 3.0989, 'add': 2.069}"
188476,"{'syrup': 3.0934, 'cream': 3.0913, 'egg': 3.0913, 'new': 2.0632, 'chocolate': 2.0628}"
1852,{'chip': 3.1132}
510,"{'chip': 2.1232, 'favorite': 2.0996}"
409163,"{'use': 3.0963, 'get': 2.0745}"
516028,"{'tea': 3.159, 'like': 2.1241}"
476092,"{'flavor': 2.0823, 'prefer': 2.0621}"
504339,"{'honey': 3.101, 'product': 2.0737}"
13189,"{'coffee': 6.1991, 'first': 3.0905, 'one': 2.0686}"
173720,"{'taste': 2.0802, 'like': 2.0792, 'time': 2.073, 'really': 2.0729}"
556009,"{'philippine': 2.0755, 'quite': 2.0753, 'discover': 2.0598}"
343477,"{'fly': 6.2005, 'trap': 3.1009}"
161990,"{'tea': 3.1104, 'drink': 2.077}"
66416,{'olive': 3.1125}
56752,"{'flavor': 2.133, 'jar': 2.1312}"
551283,"{'tea': 3.1299, 'look': 2.0868}"
300125,{'use': 2.0851}
106040,"{'cherry': 9.2409, 'buy': 4.1092, 'traverse': 4.107, 'great': 3.0837, 'get': 3.0831, 'slight': 3.0811}"
174663,"{'item': 4.0961, 'grocery': 2.0491, 'buy': 1.0347, 'make': 1.0315}"
394929,{'husband': 2.0803}
503386,"{'mild': 2.0827, 'flavor': 1.0717, 'great': 1.0713, 'want': 1.0692}"
338787,"{'box': 3.1317, 'enjoy': 2.0863, 'several': 2.0669}"
53805,"{'mustard': 9.2472, 'product': 4.1186, 'go': 4.1124, 'shelf': 3.0835, 'brown': 3.0825}"
284019,{'great': 3.1571}
274780,"{'love': 2.0732, 'like': 1.0621, 'make': 1.0541, 'grat': 1.0537}"
73693,"{'love': 2.1056, 'great': 1.0988}"
472920,"{'try': 2.0931, 'great': 1.0793, 'new': 1.0772, 'price': 1.0763, 'fill': 1.0761, 'turned': 1.0759, 'high': 1.0755, 'okay': 1.0754}"
67250,"{'noodle': 7.1871, 'water': 6.1628, 'get': 5.1367, 'back': 4.1084, 'package': 4.1082, 'fact': 4.1071}"
223287,"{'love': 2.0785, 'find': 1.0611, 'perfect': 1.0611, 'great': 1.061, 'mile': 1.0607, 'amazon': 1.0606, 'blend': 1.0602, 'go': 1.0601, 'drive': 1.0599, 'sweet': 1.0598, 'happy': 1.0596}"
102707,{'delicious': 2.0857}
198375,"{'like': 7.234, 'candy': 3.1071, 'drink': 3.1055, 'tea': 3.1051}"
339678,"{'tuna': 5.0913, 'jar': 2.0376}"
406279,"{'red': 2.0763, 'bull': 2.076, 'though': 2.0679}"
484257,"{'maybe': 3.1649, 'suck': 2.1056}"
193359,{'come': 2.1322}
88161,"{'baby': 2.0831, 'program': 2.0785, 'amazon': 2.078, 'save': 2.0768, 'subscribe': 2.0767}"
155361,"{'also': 2.0984, 'coconut': 2.0919}"
161000,{'first': 3.0932}
60629,"{'bottle': 4.1156, 'drink': 4.1144, 'good': 3.0904, 'time': 3.0888}"
515223,"{'coffee': 2.1236, 'flavor': 1.1237}"
37618,"{'really': 2.1251, 'deliver': 2.0794}"
326028,"{'use': 3.0745, 'blue': 3.0699, 'pack': 2.0555, 'crab': 2.0475}"
167316,"{'chocolate': 2.1172, 'enjoy': 2.0772, 'good': 1.0626, 'find': 1.0618}"
424713,"{'find': 2.0715, 'sweet': 2.0712, 'new': 2.071, 'nyc': 2.0579, 'good': 1.04}"
416754,"{'sugar': 6.2048, 'free': 4.1382, 'make': 3.1093, 'judy': 3.0946}"
64604,"{'wild': 4.1294, 'rice': 3.1025}"
506299,"{'salt': 5.1773, 'time': 1.0433, 'need': 1.0414, 'well': 1.0413}"
491809,{'pizza': 2.0855}
512903,{'coffee': 4.1598}
261589,{'taste': 2.1784}
260238,"{'mix': 3.1366, 'grandson': 1.0645, 'old': 1.0639}"
33182,"{'hibiscus': 3.0891, 'flower': 3.0879}"
232886,"{'toffee': 3.0805, 'spirit': 3.0804, 'note': 3.0803, 'bourbon': 3.08, 'butter': 3.0796, 'wild': 3.077}"
96070,"{'get': 3.1265, 'try': 2.0875, 'small': 2.0832, 'buy': 2.0659}"
409838,"{'chocolate': 2.0851, 'lavender': 2.0826}"
63539,"{'cappuccino': 4.1339, 'taste': 3.108, 'like': 3.1073}"
88102,{'couple': 2.0641}
50976,"{'one': 7.2075, 'batch': 5.1489, 'new': 4.121}"
59517,"{'difficult': 2.0886, 'amazon': 1.0782}"
162593,"{'product': 2.1039, 'one': 1.0896, 'healthy': 1.0888}"
122966,"{'box': 4.1201, 'bag': 4.1201}"
23297,{'discover': 2.0886}
46870,"{'coconut': 13.3546, 'use': 4.1135, 'manna': 4.1097, 'whole': 3.0836, 'put': 3.0835, 'water': 3.083}"
218881,"{'bottle': 4.1312, 'little': 3.103}"
47785,{'chocolate': 2.0907}
120851,"{'product': 2.0894, 'coconut': 2.0861}"
254220,"{'tea': 6.193, 'pg': 3.0957, 'tip': 3.0936, 'time': 2.0686, 'water': 2.0663, 'pot': 2.0655}"
114318,"{'dog': 2.0789, 'like': 1.0704, 'try': 1.0658}"
134549,"{'work': 2.0986, 'plus': 2.069, 'like': 1.0587, 'wet': 1.0514}"
9712,"{'work': 2.1038, 'time': 1.0995, 'need': 1.0966, 'let': 1.0966}"
506018,"{'sauce': 5.1528, 'get': 4.1224, 'hot': 4.121, 'try': 3.0985, 'amazon': 2.0647, 'bottle': 2.0614, 'addictive': 2.0609}"
120706,"{'look': 2.0832, 'taste': 1.0769}"
276120,"{'like': 2.0742, 'natural': 2.0662, 'morning': 2.0659}"
483246,"{'give': 2.1294, 'third': 2.0833, 'good': 1.074}"
230202,{'watch': 2.0803}
119862,"{'one': 7.1846, 'try': 5.137, 'box': 5.1318}"
552659,"{'taste': 2.0858, 'like': 2.0828, 'christmas': 2.077}"
38135,"{'nice': 2.093, 'like': 1.0893}"
1544,"{'box': 4.1535, 'buy': 3.1071}"
382778,"{'price': 2.0927, 'coffee': 2.0812, 'taste': 1.0735}"
80927,"{'pepperoni': 4.168, 'bridgford': 3.1104}"
402821,"{'time': 2.1315, 'feel': 2.1239}"
387713,"{'liquorice': 5.1651, 'take': 3.1056, 'taste': 2.0812}"
552761,{'bar': 2.1533}
462457,"{'vanilla': 6.1923, 'amazon': 3.0978, 'french': 3.0945, 'find': 2.0688, 'coffee': 2.0673}"
231306,"{'loooove': 2.0748, 'taste': 1.0667}"
29812,"{'tea': 10.2994, 'spearmint': 4.1192, 'drink': 3.091}"
210502,"{'jar': 7.1974, 'amazon': 4.1155, 'pak': 3.085, 'oz': 3.0847, 'five': 3.0846}"
476403,"{'use': 2.0826, 'year': 1.0665, 'find': 1.0664, 'subscribe': 1.0659}"
290745,"{'water': 12.36, 'like': 3.1028, 'live': 3.0902, 'taste': 2.0723, 'love': 2.0661, 'find': 2.0655}"
171995,"{'love': 3.1418, 'like': 1.0743, 'eat': 1.0711, 'eats': 1.071}"
97667,"{'find': 2.0785, 'great': 2.0778, 'order': 2.0765}"
429151,"{'food': 7.2039, 'dog': 6.1722, 'eat': 4.1187, 'wellness': 4.1169}"
438985,"{'broth': 9.2378, 'get': 8.2132, 'one': 6.1607, 'bird': 6.158, 'taste': 5.142, 'like': 4.1151, 'food': 4.1064, 'baby': 4.1051, 'almost': 3.0807, 'pepper': 3.0802}"
524234,"{'caramel': 5.1668, 'popcorn': 3.1034}"
450425,"{'buy': 2.0814, 'reeses': 2.0813, 'case': 2.0803, 'change': 2.0787}"
157944,"{'taste': 2.0849, 'flavor': 2.0778, 'whole': 2.0746, 'grain': 2.0743}"
562531,"{'necco': 7.1933, 'old': 4.1107}"
422385,"{'taste': 2.1013, 'tea': 2.0906}"
152769,"{'feel': 2.1015, 'tea': 2.0721, 'taste': 1.0622}"
