Id,CF_IOF_Word_Scores
18232,"{'nut': 0.0355, 'package': 0.0406, 'air': 0.0025, 'tight': 0.0009, 'bag': 0.0715, 'keep': 0.0416, 'fesh': 0.0, 'away': 0.0214, 'oxygen': 0.0, 'moisture': 0.0009, 'make': 0.1968, 'great': 0.2048, 'powder': 0.0175, 'grind': 0.0043, 'hand': 0.0333, 'grinder': 0.002, 'much': 0.0965, 'aromatic': 0.0005, 'tasty': 0.0285, 'pre': 0.002, 'ground': 0.0089, 'nutmeg': 0.0004}"
177307,"{'couple': 0.0159, 'thai': 0.0033, 'restaurant': 0.004, 'go': 0.1099, 'sf': 0.0001, 'give': 0.0822, 'piece': 0.0177, 'candy': 0.0274, 'meal': 0.0179, 'love': 0.2099, 'taste': 0.8609, 'tamarind': 0.0001, 'slightly': 0.0093, 'tangy': 0.001, 'citrusy': 0.0, 'almost': 0.0579, 'orange': 0.0218, 'tangerine': 0.0005, 'like': 0.7999, 'flavor': 0.2356, 'worker': 0.0006, 'tell': 0.0383, 'order': 0.0983, 'shipped': 0.0002, 'thailand': 0.0006, 'try': 0.4054, 'look': 0.0614, 'asian': 0.0022, 'market': 0.0288, 'global': 0.0, 'economy': 0.0, 'think': 0.0729, 'find': 0.179, 'store': 0.0669, 'without': 0.0332, 'resort': 0.0003, 'amazon': 0.1079, 'buy': 0.1414}"
256464,"{'person': 0.0036, 'say': 0.0696, 'need': 0.1127, 'info': 0.0025, 'papaya': 0.0001, 'leaf': 0.0041, 'tea': 0.176, 'recently': 0.0084, 'florida': 0.0005, 'researcher': 0.0001, 'find': 0.179, 'water': 0.0679, 'extract': 0.0031, 'leave': 0.022, 'twig': 0.0001, 'inhibit': 0.0, 'many': 0.0356, 'kind': 0.0462, 'cancer': 0.0013, 'cell': 0.0003, 'vitro': 0.0, 'strong': 0.0343, 'consume': 0.0037, 'well': 0.1196, 'could': 0.0452, 'take': 0.0641, 'long': 0.0304, 'want': 0.1432, 'harmless': 0.0, 'normal': 0.007, 'also': 0.085, 'helpful': 0.0007, 'kidney': 0.0004, 'liver': 0.0008, 'bitter': 0.038, 'taste': 0.8609, 'mix': 0.0528, 'peppermint': 0.0026, 'marjoram': 0.0, 'improve': 0.0021, 'regularly': 0.0013, 'learn': 0.0112, 'like': 0.7999, 'however': 0.0712, 'good': 0.3202, 'way': 0.0485, 'make': 0.1968, 'feel': 0.0263, 'bought': 0.0049, 'brand': 0.0518, 'get': 0.2242, 'mine': 0.0053, 'heard': 0.0012, 'year': 0.0634, 'use': 0.223, 'pay': 0.0129, 'much': 0.0965, 'attention': 0.0011, 'read': 0.0159, 'research': 0.0039, 'try': 0.4054}"
7032,"{'disposakups': 0.0, 'work': 0.0508, 'advertised': 0.0005, 'easy': 0.0383, 'use': 0.223, 'put': 0.0333, 'favorite': 0.0392, 'coffee': 0.1981, 'cup': 0.0766, 'pop': 0.0105, 'cap': 0.0008, 'brew': 0.0356, 'allow': 0.0021, 'save': 0.0462, 'quite': 0.0216, 'bit': 0.1111, 'money': 0.0165, 'fill': 0.0152, 'one': 0.203, 'time': 0.2712, 'always': 0.0297, 'stand': 0.0039, 'desperate': 0.0002, 'need': 0.1127, 'wash': 0.0047, 'filter': 0.0028, 'toss': 0.0016, 'trash': 0.0009, 'like': 0.7999, 'store': 0.0669, 'buy': 0.1414, 'k': 0.0144, 'also': 0.085, 'make': 0.1968, 'good': 0.3202, 'backup': 0.0006, 'system': 0.0033, 'run': 0.0333, 'bought': 0.0049, 'kups': 0.0, 'would': 0.139, 'interest': 0.0022, 'know': 0.1252, 'company': 0.0186, 'plan': 0.0158, 'recycle': 0.0003, 'plastic': 0.0083, 'alternative': 0.008, 'manufacture': 0.0005}"
157271,"{'wake': 0.0019, 'cramps': 0.0, 'foot': 0.002, 'calf': 0.0, 'use': 0.223, 'one': 0.203, 'scoop': 0.003, 'juice': 0.0162, 'day': 0.0596, 'product': 0.5975, 'stop': 0.0096, 'cramp': 0.0004, 'within': 0.0118, 'couple': 0.0159, 'recently': 0.0084, 'run': 0.0333, 'natural': 0.0611, 'calm': 0.001, 'start': 0.0624, 'source': 0.0035, 'magnesium': 0.0001, 'malate': 0.0, 'bought': 0.0049, 'could': 0.0452, 'compare': 0.0138, 'two': 0.0435, 'week': 0.0487, 'back': 0.0329, 'also': 0.085, 'get': 0.2242, 'restless': 0.0, 'leg': 0.0003, 'night': 0.0082, 'forget': 0.0014, 'take': 0.0641, 'order': 0.0983}"
112249,"{'absolutely': 0.0143, 'love': 0.2099, 'pasta': 0.0151, 'great': 0.2048, 'small': 0.0457, 'portion': 0.008, 'make': 0.1968, 'person': 0.0036, 'fill': 0.0152, 'full': 0.0221, 'healthy': 0.038, 'alternative': 0.008, 'gluten': 0.0185, 'free': 0.0501, 'like': 0.7999, 'much': 0.0965, 'good': 0.3202, 'rice': 0.0189}"
196318,"{'handicap': 0.0, 'order': 0.0983, 'libby': 0.0, 'fruit': 0.0206, 'amazon': 0.1079, 'time': 0.2712, 'always': 0.0297, 'well': 0.1196, 'ship': 0.0224, 'dent': 0.002, 'can': 0.018, 'get': 0.2242, 'case': 0.0462, 'today': 0.0131, 'bubble': 0.001, 'wrap': 0.0049, 'think': 0.0729, 'would': 0.139, 'never': 0.1027, 'peach': 0.0022, 'wonderful': 0.0213, 'taste': 0.8609, 'especially': 0.0306, 'cold': 0.0191, 'heavy': 0.0038, 'syrup': 0.0149, 'fantastic': 0.0072, 'deliver': 0.0052, 'free': 0.0501, 'ups': 0.0006, 'right': 0.0865, 'ktchen': 0.0, 'miracle': 0.0005}"
375841,"{'love': 0.2099, 'receipe': 0.0, 'like': 0.7999, 'keep': 0.0416, 'hand': 0.0333, 'item': 0.023, 'stuff': 0.0859, 'fantastic': 0.0072, 'great': 0.2048, 'buy': 0.1414, 'fast': 0.0162, 'shipping': 0.032, 'back': 0.0329}"
467827,"{'beware': 0.0017, 'pig': 0.0003, 'buy': 0.1414, 'cutesy': 0.0, 'gift': 0.0399, 'xmas': 0.0001, 'present': 0.0018, 'child': 0.005, 'great': 0.2048, 'frankly': 0.0003, 'packaging': 0.0206, 'small': 0.0457, 'taste': 0.8609, 'good': 0.3202, 'advice': 0.0006, 'pas': 0.0007, 'one': 0.203, 'chocolate': 0.0677, 'voodoo': 0.0, 'doll': 0.0001, 'go': 0.1099, 'lot': 0.0388, 'fun': 0.0034, 'would': 0.139, 'get': 0.2242, 'item': 0.023}"
96750,"{'receive': 0.0258, 'kureg': 0.0, 'coffee': 0.1981, 'maker': 0.0073, 'gift': 0.0399, 'try': 0.4054, 'various': 0.0024, 'brand': 0.0518, 'cup': 0.0766, 'tully': 0.0005, 'one': 0.203, 'favorites': 0.0009, 'good': 0.3202, 'buy': 0.1414, 'amazon': 0.1079}"
554919,"{'love': 0.2099, 'white': 0.0315, 'mocha': 0.0011, 'buck': 0.0028, 'pop': 0.0105, 'cafe': 0.0026, 'goodness': 0.0024, 'know': 0.1252, 'many': 0.0356, 'calorie': 0.0235, 'occational': 0.0, 'treat': 0.0484, 'enter': 0.0004, 'creamy': 0.0061, 'delicious': 0.0478, 'mix': 0.0528, 'ghirardelli': 0.0003, 'wonderful': 0.0213, 'contains': 0.003, 'trans': 0.0007, 'fat': 0.0185, 'high': 0.037, 'fructose': 0.0025, 'corn': 0.0152, 'syrup': 0.0149, 'serve': 0.0191, 'powder': 0.0175, 'even': 0.0707, 'coffee': 0.1981, 'also': 0.085, 'add': 0.0918, 'bit': 0.1111, 'powdered': 0.001, 'espresso': 0.0063, 'extra': 0.0165, 'kick': 0.005, 'like': 0.7999, 'able': 0.0344, 'control': 0.004, 'milk': 0.0387, 'content': 0.0059, 'worry': 0.0072, 'harmful': 0.0002, 'additives': 0.0001, 'another': 0.0243, 'plus': 0.029, 'inexpensive': 0.001, 'way': 0.0485, 'enjoy': 0.0462, 'serving': 0.0109, 'cost': 0.0164, 'less': 0.0289, 'dollar': 0.0034, 'ideal': 0.0008, 'keep': 0.0416, 'office': 0.0075}"
432737,"{'outstanding': 0.0053, 'salmon': 0.0036, 'dill': 0.0, 'may': 0.0203, 'remain': 0.0021, 'favorite': 0.0392, 'look': 0.0614, 'change': 0.0404, 'pace': 0.0005, 'excellent': 0.0209}"
205788,"{'love': 0.2099, 'junk': 0.0011, 'food': 0.1336, 'cereal': 0.0209, 'full': 0.0221, 'sugar': 0.0651, 'e': 0.0029, 'lucky': 0.0009, 'charm': 0.0005, 'want': 0.1432, 'start': 0.0624, 'eat': 0.0914, 'healthier': 0.0011, 'delicious': 0.0478, 'definitely': 0.0243, 'fulfill': 0.0001, 'sweet': 0.0651, 'tooth': 0.0048, 'highly': 0.0187, 'recommend': 0.0587}"
434511,"{'coffee': 0.1981, 'exactly': 0.0212, 'name': 0.0055, 'depicts': 0.0, 'jet': 0.0005, 'fuel': 0.0005, 'weak': 0.0052, 'caffeine': 0.0185, 'consumer': 0.0016, 'daily': 0.0155, 'turn': 0.0356, 'else': 0.0121, 'seem': 0.0334, 'lose': 0.0048, 'punch': 0.0014}"
177817,"{'description': 0.0023, 'say': 0.0696, 'pack': 0.0429, 'bar': 0.0283, 'actually': 0.0227, 'receive': 0.0258, 'know': 0.1252, 'pic': 0.0003, 'could': 0.0452, 'package': 0.0406, '8x12': 0.0, 'seem': 0.0334, 'like': 0.7999, 'seller': 0.0055, 'try': 0.4054, 'tricky': 0.0, 'get': 0.2242, 'sale': 0.0056}"
170320,"{'discover': 0.0053, 'ginger': 0.0087, 'chew': 0.0141, 'pregnant': 0.0001, 'son': 0.0213, 'year': 0.0634, 'ago': 0.0104, 'god': 0.0007, 'send': 0.0098, 'co': 0.0031, 'worker': 0.0006, 'buy': 0.1414, 'item': 0.023, 'could': 0.0452, 'tolerate': 0.0008, 'brought': 0.0003, 'first': 0.1699, 'couple': 0.0159, 'month': 0.0321, 'extremely': 0.0122, 'nauscious': 0.0, 'nothing': 0.0131, 'help': 0.0196, 'eat': 0.0914, 'continued': 0.0, 'find': 0.179, 'every': 0.0373, 'marshall': 0.0001, 'keep': 0.0416, 'desk': 0.0009, 'work': 0.0508, 'home': 0.0213, 'incase': 0.0, 'get': 0.2242, 'upset': 0.0018, 'stomach': 0.0056, 'definitely': 0.0243, 'spicy': 0.0107, 'kick': 0.005, 'think': 0.0729, 'easy': 0.0383, 'lover': 0.0031}"
181593,"{'subscribe': 0.0072, 'item': 0.023, 'year': 0.0634, 'try': 0.4054, 'oz': 0.0144, 'bag': 0.0715, 'locally': 0.0041, 'get': 0.2242, 'great': 0.2048, 'bold': 0.0146, 'flavor': 0.2356, 'smooth': 0.0123, 'without': 0.0332, 'bitterness': 0.0012, 'best': 0.0951, 'price': 0.0836, 'use': 0.223, 'hop': 0.0052, 'around': 0.0287, 'different': 0.0242, 'brand': 0.0518, 'roast': 0.0167, 'happen': 0.0043, 'combo': 0.0005, 'cost': 0.0164, 'tastebuds': 0.0001, 'definitely': 0.0243, 'recommend': 0.0587, 'give': 0.0822, 'coffee': 0.1981}"
342648,"{'look': 0.0614, 'easy': 0.0383, 'comfort': 0.0018, 'food': 0.1336, 'recommend': 0.0587, 'ramen': 0.0007, 'dress': 0.0028, 'meat': 0.0135, 'vegetable': 0.0063, 'tofu': 0.0016, 'tasty': 0.0285, 'good': 0.3202, 'upset': 0.0018, 'stomach': 0.0056, 'poor': 0.0033, 'appetite': 0.0015, 'recently': 0.0084, 'get': 0.2242, 'family': 0.0221, 'nasty': 0.0023, 'tummy': 0.0009, 'bug': 0.0004, 'one': 0.203, 'piece': 0.0177, 'advice': 0.0006, 'careful': 0.0029, 'cook': 0.0176, 'follow': 0.0077, 'instruction': 0.0042, 'closely': 0.0003, 'overcook': 0.0001, 'noodle': 0.0064, 'limp': 0.0001, 'tasteless': 0.0008, 'bit': 0.1111, 'appetizing': 0.0005, 'find': 0.179, 'pour': 0.0073, 'cooking': 0.0023, 'water': 0.0679, 'help': 0.0196}"
80486,"{'real': 0.0204, 'waste': 0.0056, 'know': 0.1252, 'expect': 0.0452, 'product': 0.5975, 'pr': 0.0, 'make': 0.1968, 'vague': 0.0001, 'claim': 0.0084, 'renew': 0.0, 'health': 0.0337, 'drink': 0.0721, 'day': 0.0596, 'bring': 0.0098, 'sort': 0.0057, 'cleanse': 0.0004, 'colonic': 0.0, 'feel': 0.0263, 'good': 0.3202, 'worse': 0.0001, 'bloating': 0.0, 'reduce': 0.0033, 'energy': 0.0106, 'level': 0.0125, 'still': 0.041, 'low': 0.0217, 'indeed': 0.0011, 'taste': 0.8609, 'horrible': 0.0039, 'actually': 0.0227, 'get': 0.2242, 'used': 0.003, 'bitter': 0.038, 'stale': 0.0031, 'oil': 0.0301, 'smell': 0.0282, 'might': 0.0152, 'acai': 0.0003, 'since': 0.0434, 'fluid': 0.0005, 'contains': 0.003, 'maybe': 0.0144, 'possible': 0.0029, 'thing': 0.1158, 'keep': 0.0416, 'schedule': 0.0014, 'aware': 0.0025, 'suppose': 0.0043, 'cocktail': 0.0018, 'may': 0.0203, 'eat': 0.0914, 'last': 0.034, 'subconciously': 0.0, 'bit': 0.1111, 'honest': 0.0017, 'diet': 0.0196, 'harm': 0.0004, 'give': 0.0822, 'gas': 0.0018, 'headache': 0.0007, 'interrupt': 0.0, 'sleep': 0.002, 'jittery': 0.0001, 'could': 0.0452, 'say': 0.0696, 'lot': 0.0388, 'cal': 0.0007, 'food': 0.1336, 'item': 0.023, 'h2o': 0.0, 'anyone': 0.0287, 'stick': 0.0149, 'vitaminwaters': 0.0, 'lean': 0.0006, 'cuisine': 0.0005, 'exercise': 0.0008}"
452143,"{'look': 0.0614, 'gevalia': 0.0005, 'coffee': 0.1981, 'without': 0.0332, 'sign': 0.0012, 'club': 0.0012, 'great': 0.2048, 'find': 0.179, 'love': 0.2099, 'drink': 0.0721, 'enough': 0.0857, 'frequent': 0.0016, 'shipment': 0.0044, 'offer': 0.0078, 'thank': 0.0074, 'goodness': 0.0024, 'amazon': 0.1079}"
154205,"{'wife': 0.0257, 'love': 0.2099, 'dirty': 0.0006, 'martini': 0.0001, 'thought': 0.0167, 'would': 0.139, 'surprise': 0.008, 'olive': 0.0092, 'juice': 0.0162, 'find': 0.179, 'sue': 0.0, 'product': 0.5975, 'amazon': 0.1079, 'order': 0.0983, 'come': 0.0602, 'told': 0.0008, 'buy': 0.1414, 'something': 0.0857, 'knew': 0.0006, 'opened': 0.0002, 'course': 0.0079, 'use': 0.223, 'usual': 0.0039, 'recipe': 0.0164, 'mixed': 0.0085, 'response': 0.0014, 'yuck': 0.0009, 'wrong': 0.0176, 'bitter': 0.038, 'salty': 0.0086, 'enough': 0.0857, 'olivey': 0.0, 'go': 0.1099, 'sink': 0.0009, 'still': 0.041, 'brine': 0.0002, 'green': 0.0277, 'olives': 0.0002, 'full': 0.0221, 'bottle': 0.0389, '4th': 0.0, 'pantry': 0.0036, 'try': 0.4054}"
77267,"{'look': 0.0614, 'change': 0.0404, 'dog': 0.064, 'can': 0.018, 'food': 0.1336, 'get': 0.2242, 'year': 0.0634, 'want': 0.1432, 'nurtitious': 0.0, 'healthy': 0.038, 'brand': 0.0518, 'currently': 0.0038, 'use': 0.223, 'love': 0.2099, 'eats': 0.0023, 'heartily': 0.0004, 'feel': 0.0263, 'well': 0.1196, 'know': 0.1252, 'eat': 0.0914, 'organic': 0.0285, 'company': 0.0186, 'trust': 0.0009, 'would': 0.139, 'recommend': 0.0587, 'highly': 0.0187, 'also': 0.085, 'sign': 0.0012, 'receive': 0.0258, 'automatic': 0.0021, 'delivery': 0.0055, 'save': 0.0462, 'money': 0.0165, 'discount': 0.001, 'least': 0.0147, 'expensive': 0.0211, 'pricing': 0.0008, 'able': 0.0344, 'find': 0.179}"
164947,"{'post': 0.0022, 'note': 0.0072, 'exist': 0.0004, 'b': 0.0018, 'pretty': 0.0235, 'good': 0.3202, 'actually': 0.0227, 'cranberry': 0.0019, 'blueberry': 0.0033, 'two': 0.0435, 'favorite': 0.0392, 'flavor': 0.2356, 'race': 0.0006, 'pick': 0.0105, 'learn': 0.0112, 'tootsie': 0.0001, 'roll': 0.0125, 'expand': 0.0002, 'fruit': 0.0206, 'line': 0.0204, 'taste': 0.8609, 'suitably': 0.0, 'sweet': 0.0651, 'tart': 0.005, 'enough': 0.0857, 'bitter': 0.038, 'tang': 0.0004, 'distinguish': 0.0002, 'say': 0.0696, 'lemon': 0.0076, 'mute': 0.0, 'berry': 0.0035, 'base': 0.0117, 'revolutionary': 0.0, 'stray': 0.0005, 'far': 0.0245, 'typical': 0.0016, 'easygoing': 0.0, 'sweetness': 0.0052, 'like': 0.7999, 'see': 0.0378, 'high': 0.037, 'end': 0.0129, 'dare': 0.0005, 'candy': 0.0274, 'company': 0.0186, 'take': 0.0641, 'combination': 0.0041, 'juice': 0.0162, 'meantime': 0.0001, 'beat': 0.0046, 'heck': 0.0005, 'cherry': 0.0138, 'complaint': 0.0052, 'though': 0.0274, 'new': 0.0219, 'come': 0.0602, 'huge': 0.0072, 'piece': 0.0177, 'bag': 0.0715, 'nice': 0.0503, 'amazon': 0.1079, 'cheap': 0.0157, 'wish': 0.0144, 'convenient': 0.0069, 'way': 0.0485, 'sample': 0.0052}"
471993,"{'one': 0.203, 'cat': 0.0369, 'skin': 0.0042, 'allergy': 0.0106, 'many': 0.0356, 'corn': 0.0152, 'food': 0.1336, 'break': 0.0101, 'lesion': 0.0, 'low': 0.0217, 'back': 0.0329, 'base': 0.0117, 'tail': 0.0001, 'even': 0.0707, 'science': 0.001, 'diet': 0.0196, 'sensitive': 0.0057, 'formula': 0.0079, 'contain': 0.0326, 'matter': 0.0057, 'day': 0.0596, 'cast': 0.0, 'iron': 0.0008, 'stomach': 0.0056, 'digestive': 0.0026, 'system': 0.0033, 'nothing': 0.0131, 'bother': 0.0025, 'thrive': 0.0001, 'yes': 0.0066, 'bit': 0.1111, 'expensive': 0.0211, 'brand': 0.0518, 'sale': 0.0056, 'tax': 0.0003, 'free': 0.0501, 'shipping': 0.032, 'less': 0.0289, 'buying': 0.0104, 'either': 0.0156, 'local': 0.0624, 'store': 0.0669, 'carry': 0.0161, 'long': 0.0304, 'pay': 0.0129, 'attention': 0.0011, 'amount': 0.0236, 'leave': 0.022, 'bin': 0.0002, 'continue': 0.007, 'purchase': 0.0611, 'amazon': 0.1079, 'super': 0.009, 'saver': 0.0003, 'ship': 0.0224, 'worth': 0.0254, 'price': 0.0836, 'healthy': 0.038, 'pet': 0.0156}"
363150,"{'purchase': 0.0611, 'keurig': 0.0061, 'machine': 0.0081, 'couple': 0.0159, 'year': 0.0634, 'ago': 0.0104, 'think': 0.0729, 'may': 0.0203, 'become': 0.0218, 'pass': 0.0012, 'fancy': 0.0012, 'use': 0.223, 'daily': 0.0155, 'basis': 0.0019, 'find': 0.179, 'iced': 0.0025, 'lemon': 0.0076, 'black': 0.047, 'tea': 0.176, 'k': 0.0144, 'cup': 0.0766, 'absolutely': 0.0143, 'love': 0.2099, 'actually': 0.0227, 'drink': 0.0721, 'hot': 0.0403, 'morning': 0.0182, 'place': 0.0152, 'regular': 0.0268, 'also': 0.085, 'good': 0.3202, 'favorite': 0.0392, 'collection': 0.001}"
562062,"{'basket': 0.0022, 'summer': 0.0123, 'sussage': 0.0, 'hot': 0.0403, 'mustard': 0.0047, 'delish': 0.0005, 'hubby': 0.002, 'tell': 0.0383, 'make': 0.1968, 'sure': 0.0294, 'hv': 0.0, 'christmas': 0.0056, 'eve': 0.0, 'really': 0.2677, 'enjoy': 0.0462, 'great': 0.2048, 'tasting': 0.0027}"
95466,"{'buy': 0.1414, 'noodle': 0.0064, 'local': 0.0624, 'fred': 0.0001, 'discount': 0.001, 'store': 0.0669, 'low': 0.0217, 'cost': 0.0164, 'assume': 0.0022, 'would': 0.139, 'taste': 0.8609, 'good': 0.3202, 'cheap': 0.0157, 'go': 0.1099, 'ahead': 0.0012, 'well': 0.1196, 'let': 0.0146, 'say': 0.0696, 'pleasant': 0.0048, 'surprise': 0.008, 'eat': 0.0914, 'lot': 0.0388, 'quick': 0.0117, 'easy': 0.0383, 'way': 0.0485, 'prepare': 0.0054, 'lunch': 0.0067, 'work': 0.0508, 'week': 0.0487, 'break': 0.0101, 'best': 0.0951, 'time': 0.2712, 'soft': 0.0127, 'chewy': 0.0055, 'tasteless': 0.0008, 'season': 0.0063, 'packet': 0.035, 'come': 0.0602, 'package': 0.0406, 'also': 0.085, 'help': 0.0196, 'flavor': 0.2356, 'nicely': 0.0025, 'add': 0.0918, 'water': 0.0679, 'plastic': 0.0083, 'bowl': 0.0062, 'microwave': 0.0047, 'minute': 0.0153, 'do': 0.0053, 'make': 0.1968, 'great': 0.2048, 'side': 0.0114, 'dish': 0.0078, 'dinner': 0.005, 'meal': 0.0179, 'family': 0.0221, 'price': 0.0836, 'beaten': 0.0001, 'quality': 0.0343, 'noodles': 0.0003, 'definite': 0.0004, 'recommend': 0.0587}"
115379,"{'flower': 0.002, 'fresh': 0.0305, 'beautiful': 0.0021, 'mom': 0.0025, 'surprise': 0.008, 'receive': 0.0258, 'birthday': 0.0013, 'although': 0.0248, 'bermuda': 0.0, 'nj': 0.0001, 'thanks': 0.0098, 'timely': 0.0006, 'delivery': 0.0055, 'nice': 0.0503, 'presentation': 0.0003}"
339826,"{'product': 0.5975, 'great': 0.2048, 'purchasing': 0.0009, 'way': 0.0485, 'expensive': 0.0211, 'shipping': 0.032, 'come': 0.0602}"
410690,"{'dog': 0.064, 'eat': 0.0914, 'lose': 0.0048, 'hair': 0.0119, 'vet': 0.0043, 'could': 0.0452, 'find': 0.179, 'anything': 0.0238, 'wrong': 0.0176, 'get': 0.2242, 'bad': 0.0357, 'heard': 0.0012, 'rudy': 0.0, 'green': 0.0277, 'try': 0.4054, 'first': 0.1699, 'couple': 0.0159, 'week': 0.0487, 'add': 0.0918, 'dry': 0.0258, 'food': 0.1336, 'start': 0.0624, 'kept': 0.0003, 'back': 0.0329, 'full': 0.0221, 'health': 0.0337, 'thanks': 0.0098, 'great': 0.2048}"
30155,"{'far': 0.0245, 'best': 0.0951, 'wheat': 0.0102, 'free': 0.0501, 'mix': 0.0528, 'use': 0.223, 'egg': 0.0158, 'replacer': 0.0, 'due': 0.0067, 'allergy': 0.0106, 'usually': 0.0385, 'add': 0.0918, 'little': 0.1007, 'flax': 0.0027, 'meal': 0.0179, 'tablespoon': 0.0051, 'yum': 0.0029, 'husband': 0.0199, 'eat': 0.0914, 'love': 0.2099, 'bread': 0.0521, 'make': 0.1968, 'great': 0.2048, 'pizza': 0.0029, 'crust': 0.0017}"
394320,"{'fudgies': 0.0, 'everywhere': 0.0016, 'appreciate': 0.0021, 'freshness': 0.0015, 'pack': 0.0429, 'genuine': 0.0003, 'mackinaw': 0.0, 'island': 0.0008, 'fudge': 0.0009, 'memory': 0.0016, 'time': 0.2712, 'spend': 0.0031, 'live': 0.0285, 'taste': 0.8609, 'bite': 0.0106, 'kind': 0.0462, 'buy': 0.1414, 'catalog': 0.0001, 'real': 0.0204, 'stuff': 0.0859, 'store': 0.0669, 'bring': 0.0098, 'door': 0.003, 'yummy': 0.0079}"
126430,"{'truffle': 0.001, 'oil': 0.0301, 'expensive': 0.0211, 'many': 0.0356, 'comment': 0.0091, 'manufacturer': 0.0054, 'use': 0.223, 'chemical': 0.0033, 'create': 0.0019, 'flavor': 0.2356, 'instead': 0.0396, 'pure': 0.0086, 'natural': 0.0611, 'way': 0.0485, 'know': 0.1252, 'one': 0.203, 'tell': 0.0383, 'intense': 0.0016, 'excellent': 0.0209, 'great': 0.2048, 'product': 0.5975, 'money': 0.0165, 'buy': 0.1414, 'really': 0.2677, 'add': 0.0918, 'pasta': 0.0151, 'potato': 0.0068, 'bread': 0.0521, 'almost': 0.0579, 'want': 0.1432, 'highlight': 0.0006, 'unique': 0.0061}"
56832,"{'tried': 0.0343, 'lot': 0.0388, 'expensive': 0.0211, 'flavor': 0.2356, 'tea': 0.176, 'seem': 0.0334, 'suffer': 0.0004, 'either': 0.0156, 'fruit': 0.0206, 'weak': 0.0052, 'barely': 0.0016, 'taste': 0.8609, 'else': 0.0121, 'strong': 0.0343, 'entirely': 0.0014, 'overpowers': 0.0001, 'one': 0.203, 'good': 0.3202, 'job': 0.0034, 'fall': 0.0031, 'middle': 0.0063, 'mango': 0.003, 'definitely': 0.0243, 'noticeable': 0.0022, 'least': 0.0147, 'overpower': 0.0025, 'add': 0.0918, 'nice': 0.0503, 'smell': 0.0282, 'whole': 0.0329, 'room': 0.0025, 'well': 0.1196, 'highly': 0.0187, 'recommend': 0.0587}"
181528,"{'happy': 0.0647, 'find': 0.179, 'available': 0.0168, 'good': 0.3202, 'taste': 0.8609, 'unsweet': 0.0, 'big': 0.0276, 'iced': 0.0025, 'tea': 0.176, 'drinker': 0.0041, 'hit': 0.0058, 'spot': 0.0018}"
218220,"{'tea': 0.176, 'little': 0.1007, 'strong': 0.0343, 'expect': 0.0452, 'good': 0.3202, 'add': 0.0918, 'sugar': 0.0651, 'product': 0.5975, 'body': 0.0094, 'like': 0.7999, 'unsweetened': 0.0035, 'probably': 0.017, 'without': 0.0332}"
195093,"{'great': 0.2048, 'hot': 0.0403, 'cold': 0.0191, 'later': 0.006, 'refrigerator': 0.0012, 'two': 0.0435, 'cup': 0.0766, 'fit': 0.0034, 'perfectly': 0.0048, 'take': 0.0641, 'along': 0.0162}"
86019,"{'spicy': 0.0107, 'salty': 0.0086, 'highly': 0.0187, 'addictive': 0.0013, 'worry': 0.0072, 'salt': 0.0182, 'content': 0.0059, 'sure': 0.0294, 'case': 0.0462, 'die': 0.0017, 'kidney': 0.0004, 'damage': 0.0047, 'one': 0.203, 'day': 0.0596, 'good': 0.3202}"
230982,"{'stuff': 0.0859, 'sooo': 0.0006, 'tasty': 0.0285, 'consistency': 0.0136, 'honey': 0.0306, 'sweet': 0.0651, 'still': 0.041, 'hint': 0.0055, 'sugar': 0.0651, 'use': 0.223, 'vegetable': 0.0063, 'fish': 0.0047, 'great': 0.2048, 'marinade': 0.0005, 'beef': 0.0085}"
30460,"{'love': 0.2099, 'bake': 0.014, 'say': 0.0696, 'best': 0.0951, 'bread': 0.0521, 'flour': 0.0096, 'ever': 0.0301, 'use': 0.223, 'unbleached': 0.0005, 'give': 0.0822, 'smooth': 0.0123, 'texture': 0.0228, 'whatever': 0.0031, 'make': 0.1968, 'homemade': 0.0033, 'pizza': 0.0029, 'last': 0.034, 'weekend': 0.0007, 'crust': 0.0017, 'chewy': 0.0055, 'inside': 0.0085, 'crispy': 0.0025, 'outside': 0.0035, 'bleachy': 0.0, 'aftertaste': 0.0052}"
61508,"{'taste': 0.8609, 'mayo': 0.0002, 'give': 0.0822, 'one': 0.203, 'star': 0.0243, 'msg': 0.001, 'add': 0.0918, 'list': 0.0099, 'ingredient': 0.0421, 'page': 0.0014, 'wrongly': 0.0001, 'assume': 0.0022, 'bad': 0.0357, 'mayonnaise': 0.0001}"
