Id,Similar_Nouns
467457,"[('taste', 0.44171644906200236), ('cheddar', 0.41129490117464185), ('taste', 0.44171644906200236), ('cheese', 0.41129490117464185), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('gluten', 0.45687250262567375), ('taste', 0.44171644906200236), ('gluten', 0.45687250262567375), ('gluten', 0.45687250262567375), ('snack', 0.5345618016662753), ('eat', 0.436267431730103), ('appetizer', 0.45647155656052174), ('taste', 0.44171644906200236)]"
387148,"[('taste', 0.44171644906200236)]"
142716,"[('drink', 0.5052557168775925), ('milk', 0.5008447678701654)]"
309924,"[('wheat', 0.43992532926219513), ('pasta', 0.47385021044293485), ('wheat', 0.43992532926219513), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('veggie', 0.4988461285784848)]"
444403,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639)]"
121660,"[('food', 1.0), ('meat', 0.6200302489571704)]"
153225,"[('medicine', 0.40572436089182895), ('water', 0.43853471357412066), ('flavor', 0.4170213068048639)]"
518542,[]
160702,"[('wellness', 0.41383796857987093), ('feed', 0.4447960733032097), ('eat', 0.436267431730103)]"
136393,"[('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
36414,"[('fishy', 0.4999586212964648), ('coconut', 0.4120167342395654), ('water', 0.43853471357412066)]"
507198,"[('eat', 0.436267431730103), ('taste', 0.44171644906200236)]"
335448,"[('flavor', 0.4170213068048639), ('fruit', 0.49901902789989183)]"
214798,"[('sugar', 0.4343532561056769), ('pudding', 0.4523400762616681), ('convenient', 0.40386208119335143), ('water', 0.43853471357412066), ('taste', 0.44171644906200236), ('aftertaste', 0.44171644906200236), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('diet', 0.4633614050995177)]"
388893,[]
43653,[]
236852,"[('eat', 0.436267431730103), ('taste', 0.44171644906200236), ('wine', 0.46952504895524755)]"
236720,"[('water', 0.43853471357412066), ('meat', 0.6200302489571704), ('marinate', 0.6331363471037088)]"
49065,"[('taste', 0.44171644906200236)]"
61930,"[('pasta', 0.47385021044293485), ('meal', 0.5870303326567043), ('convenient', 0.40386208119335143)]"
321800,"[('beer', 0.4374772438190744), ('beer', 0.4374772438190744)]"
515527,[]
504223,"[('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
310851,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('water', 0.43853471357412066), ('rice', 0.502908458255061), ('milk', 0.5008447678701654)]"
339604,"[('ingredient', 0.4985767690850275), ('food', 1.0), ('ingredient', 0.4985767690850275), ('food', 1.0), ('food', 1.0), ('ingredient', 0.4985767690850275), ('feed', 0.4447960733032097), ('food', 1.0), ('packaging', 0.4989211717768639), ('water', 0.43853471357412066), ('food', 1.0), ('food', 1.0), ('eat', 0.436267431730103), ('food', 1.0), ('food', 1.0), ('taste', 0.44171644906200236), ('food', 1.0), ('petco', 0.4170213068048639), ('food', 1.0), ('food', 1.0), ('flavor', 0.4170213068048639), ('food', 1.0), ('salmon', 0.41278973843217426), ('food', 1.0), ('food', 1.0), ('ingredient', 0.4985767690850275), ('food', 1.0), ('packaging', 0.4989211717768639), ('food', 1.0), ('animal', 0.44579579587779306), ('flavor', 0.4170213068048639), ('food', 1.0), ('food', 1.0), ('food', 1.0), ('food', 1.0), ('food', 1.0)]"
92587,"[('grocery', 0.5580467641635928), ('flavor', 0.4170213068048639)]"
515103,"[('coffee', 0.5149293216837122), ('drink', 0.5052557168775925), ('coffee', 0.5149293216837122), ('ness', 0.40731084907232445), ('flavor', 0.4170213068048639), ('water', 0.43853471357412066), ('coffee', 0.5149293216837122), ('water', 0.43853471357412066), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('taster', 0.44171644906200236)]"
33007,"[('eating', 0.5599008365858769), ('snack', 0.5345618016662753), ('food', 1.0)]"
36372,"[('chocolate', 0.4372298686781058), ('taste', 0.44171644906200236), ('chocolate', 0.4372298686781058)]"
422680,"[('chocolate', 0.4372298686781058), ('eat', 0.436267431730103)]"
71440,"[('eat', 0.436267431730103)]"
21625,[]
399088,"[('flavor', 0.4170213068048639), ('chicken', 0.471460544905692), ('jambalaya', 0.40112142662439426), ('flavor', 0.4170213068048639)]"
18313,[]
416645,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639)]"
250178,"[('flavor', 0.4170213068048639)]"
192889,"[('rice', 0.502908458255061), ('food', 1.0), ('eater', 0.5609087883834228)]"
10794,"[('honey', 0.41577682287953666), ('taste', 0.44171644906200236), ('cereal', 0.5373505749073971)]"
497606,[]
156001,"[('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('food', 1.0), ('eat', 0.436267431730103), ('food', 1.0), ('taste', 0.44171644906200236)]"
187882,"[('sandwich', 0.43480637258634464)]"
497081,"[('water', 0.43853471357412066), ('water', 0.43853471357412066), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('water', 0.43853471357412066), ('water', 0.43853471357412066), ('water', 0.43853471357412066), ('grocery', 0.5580467641635928)]"
464078,"[('taste', 0.44171644906200236)]"
152685,"[('taste', 0.44171644906200236), ('food', 1.0), ('food', 1.0), ('salmonella', 0.5231158735286274), ('food', 1.0), ('taste', 0.44171644906200236), ('food', 1.0), ('food', 1.0), ('food', 1.0), ('taste', 0.44171644906200236), ('food', 1.0), ('food', 1.0), ('taste', 0.44171644906200236), ('food', 1.0), ('food', 1.0), ('medicine', 0.40572436089182895), ('taste', 0.44171644906200236), ('food', 1.0), ('goodness', 0.40731084907232445), ('taste', 0.44171644906200236), ('food', 1.0), ('food', 1.0), ('food', 1.0)]"
178909,"[('cooking', 0.598677269246535), ('coffee', 0.5149293216837122)]"
405819,"[('delivery', 0.4237622013034228)]"
273761,"[('taste', 0.44171644906200236), ('tofu', 0.42998315750168686), ('convenient', 0.40386208119335143), ('tofu', 0.42998315750168686), ('protein', 0.41133759745673865), ('tofu', 0.42998315750168686), ('nutrition', 0.5576449134858804), ('ramen', 0.43145416577123996)]"
11149,"[('chocolate', 0.4372298686781058), ('diet', 0.4633614050995177)]"
385364,"[('eat', 0.436267431730103), ('eat', 0.436267431730103)]"
441503,[]
229603,"[('seasoning', 0.41754625322111305), ('water', 0.43853471357412066)]"
319580,"[('cooking', 0.598677269246535)]"
424905,"[('curry', 0.40112142662439426), ('dish', 0.43078554450547313), ('dish', 0.43078554450547313), ('meat', 0.6200302489571704), ('meat', 0.6200302489571704), ('flavor', 0.4170213068048639)]"
322611,"[('sweetens', 0.5307930136564302), ('food', 1.0), ('coffee', 0.5149293216837122), ('food', 1.0)]"
13604,[]
242401,"[('delivery', 0.4237622013034228), ('snack', 0.5345618016662753)]"
236296,"[('chocolate', 0.4372298686781058), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('ingredient', 0.4985767690850275)]"
16156,"[('oatmeal', 0.46615437499021933)]"
407264,"[('veggie', 0.4988461285784848), ('packaging', 0.4989211717768639)]"
522486,"[('coconut', 0.4120167342395654), ('protein', 0.41133759745673865), ('snack', 0.5345618016662753), ('taste', 0.44171644906200236), ('chocolate', 0.4372298686781058), ('coconut', 0.4120167342395654), ('taste', 0.44171644906200236), ('allergy', 0.4065883923674866)]"
98143,"[('food', 1.0), ('feed', 0.4447960733032097), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639)]"
528581,"[('taste', 0.44171644906200236), ('meal', 0.5870303326567043), ('nutrition', 0.5576449134858804)]"
482516,"[('cereal', 0.5373505749073971), ('eat', 0.436267431730103), ('flavor', 0.4170213068048639), ('cereal', 0.5373505749073971), ('cereal', 0.5373505749073971), ('cereal', 0.5373505749073971), ('breakfast', 0.5167373461515301), ('wheat', 0.43992532926219513), ('snack', 0.5345618016662753)]"
504038,"[('food', 1.0), ('pantry', 0.44294280308466694), ('food', 1.0), ('pantry', 0.44294280308466694)]"
392322,[]
188712,"[('tasting', 0.5185897814014395), ('coffee', 0.5149293216837122), ('delivery', 0.4237622013034228)]"
174866,"[('tasty', 0.4626621565316741), ('flavorful', 0.4170213068048639), ('grainy', 0.4782220650935332), ('aftertaste', 0.44171644906200236), ('nutrition', 0.5576449134858804), ('eat', 0.436267431730103), ('nutrition', 0.5576449134858804)]"
187481,"[('meat', 0.6200302489571704), ('flavor', 0.4170213068048639), ('eat', 0.436267431730103), ('salmon', 0.41278973843217426), ('chicken', 0.471460544905692), ('flavor', 0.4170213068048639)]"
444545,"[('rice', 0.502908458255061)]"
447457,"[('supplement', 0.4139385121322003)]"
88292,"[('coffee', 0.5149293216837122), ('kopi', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('kopi', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122)]"
75317,"[('harvest', 0.405647829131637)]"
249821,[]
241383,"[('flavor', 0.4170213068048639)]"
67327,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('seafood', 0.7005391139974495), ('soup', 0.46200803866372436)]"
275721,[]
272873,[]
42275,"[('taste', 0.44171644906200236), ('food', 1.0), ('diet', 0.4633614050995177)]"
563889,"[('grocery', 0.5580467641635928)]"
297778,"[('diet', 0.4633614050995177)]"
532677,"[('fruit', 0.49901902789989183), ('snack', 0.5345618016662753), ('snack', 0.5345618016662753), ('flavor', 0.4170213068048639), ('tasty', 0.4626621565316741)]"
298773,"[('eat', 0.436267431730103)]"
365390,"[('soup', 0.46200803866372436)]"
538207,"[('pantry', 0.44294280308466694), ('taste', 0.44171644906200236)]"
238623,"[('granola', 0.46615437499021933), ('yogurt', 0.46615437499021933), ('granola', 0.46615437499021933), ('taste', 0.44171644906200236), ('sugar', 0.4343532561056769), ('granola', 0.46615437499021933)]"
476037,"[('food', 1.0), ('ingredient', 0.4985767690850275)]"
25941,"[('snack', 0.5345618016662753)]"
156913,[]
27570,[]
311677,"[('bread', 0.5305724757722691), ('household', 0.4334275782322245), ('gluten', 0.45687250262567375), ('bread', 0.5305724757722691), ('bread', 0.5305724757722691), ('gluten', 0.45687250262567375), ('bread', 0.5305724757722691), ('bread', 0.5305724757722691), ('bread', 0.5305724757722691), ('bread', 0.5305724757722691), ('bread', 0.5305724757722691)]"
154789,"[('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('ingredient', 0.4985767690850275), ('beverage', 0.6060569715231393)]"
167258,[]
324752,"[('eat', 0.436267431730103), ('tasting', 0.5185897814014395)]"
334641,"[('coffee', 0.5149293216837122), ('household', 0.4334275782322245)]"
29432,"[('packaging', 0.4989211717768639), ('flavor', 0.4170213068048639)]"
385514,[]
374230,"[('biscuit', 0.4511579317757192)]"
563919,"[('coffee', 0.5149293216837122)]"
119759,[]
190252,"[('fresh', 0.47669645106863906)]"
487454,"[('beer', 0.4374772438190744), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('drinker', 0.5052557168775925), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639)]"
482753,[]
188339,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639)]"
43836,"[('drink', 0.5052557168775925), ('taste', 0.44171644906200236)]"
475040,"[('biscuit', 0.4511579317757192), ('biscuit', 0.4511579317757192), ('bread', 0.5305724757722691)]"
206591,"[('molasses', 0.5087241706776993), ('molasses', 0.5087241706776993), ('sugar', 0.4343532561056769), ('milk', 0.5008447678701654), ('molasses', 0.5087241706776993), ('molasses', 0.5087241706776993), ('consume', 0.5502905044743368)]"
17269,"[('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639)]"
548003,"[('specialty', 0.45591955402933754)]"
347930,[]
254063,"[('delivery', 0.4237622013034228)]"
21802,"[('kibble', 0.4511579317757192), ('kibble', 0.4511579317757192), ('eat', 0.436267431730103), ('food', 1.0)]"
131195,"[('food', 1.0), ('taste', 0.44171644906200236), ('protein', 0.41133759745673865), ('mealtime', 0.6861099294526144)]"
261081,"[('corn', 0.4219047297000621), ('taste', 0.44171644906200236)]"
527933,"[('honey', 0.41577682287953666)]"
107771,"[('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('starve', 0.44410476754977585), ('chocolate', 0.4372298686781058)]"
515328,"[('seasoning', 0.41754625322111305)]"
481718,"[('meatball', 0.46927982302956284), ('grocery', 0.5580467641635928), ('homemade', 0.4867001544228036), ('meal', 0.5870303326567043), ('meal', 0.5870303326567043), ('food', 1.0)]"
33381,"[('oatmeal', 0.46615437499021933), ('eat', 0.436267431730103), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236)]"
31850,[]
10935,[]
231269,"[('coffee', 0.5149293216837122), ('chocolate', 0.4372298686781058)]"
342360,"[('chili', 0.46130546145835344)]"
101890,[]
48649,"[('bread', 0.5305724757722691), ('flavor', 0.4170213068048639)]"
161814,"[('taste', 0.44171644906200236), ('protein', 0.41133759745673865), ('eat', 0.436267431730103), ('eat', 0.436267431730103), ('protein', 0.41133759745673865)]"
303536,"[('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
222469,"[('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('aftertaste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('kitchen', 0.4193886364635085), ('pantry', 0.44294280308466694)]"
494069,"[('consume', 0.5502905044743368), ('pantry', 0.44294280308466694)]"
106486,"[('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('drink', 0.5052557168775925), ('delivery', 0.4237622013034228)]"
45701,"[('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('beverage', 0.6060569715231393), ('drink', 0.5052557168775925)]"
203871,"[('dish', 0.43078554450547313), ('taste', 0.44171644906200236), ('restaurant', 0.5310369754597499), ('chicken', 0.471460544905692), ('water', 0.43853471357412066), ('water', 0.43853471357412066), ('water', 0.43853471357412066), ('water', 0.43853471357412066), ('chicken', 0.471460544905692), ('meal', 0.5870303326567043)]"
449548,[]
330298,"[('cereal', 0.5373505749073971), ('snack', 0.5345618016662753), ('flavor', 0.4170213068048639), ('sugar', 0.4343532561056769)]"
147918,"[('bread', 0.5305724757722691)]"
39574,"[('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639)]"
3196,"[('chowder', 0.46200803866372436), ('eat', 0.436267431730103)]"
205687,"[('taste', 0.44171644906200236), ('water', 0.43853471357412066), ('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769)]"
360592,"[('everyday', 0.4114629865908356), ('rice', 0.502908458255061), ('flavor', 0.4170213068048639)]"
91382,"[('taste', 0.44171644906200236)]"
74074,"[('taco', 0.4319428867481376), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236)]"
110597,"[('taste', 0.44171644906200236), ('coffee', 0.5149293216837122)]"
74067,[]
484653,[]
34940,"[('beef', 0.4531297604587793)]"
405211,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('drink', 0.5052557168775925), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('kopi', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
60735,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('food', 1.0), ('meal', 0.5870303326567043)]"
131836,"[('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639)]"
508798,"[('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769)]"
132832,"[('fruit', 0.49901902789989183), ('snack', 0.5345618016662753), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('fruit', 0.49901902789989183), ('grainy', 0.4782220650935332), ('fruit', 0.49901902789989183), ('fruit', 0.49901902789989183), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('homemade', 0.4867001544228036), ('fruit', 0.49901902789989183)]"
37066,[]
110791,[]
34032,[]
300709,"[('eat', 0.436267431730103)]"
421893,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236)]"
528859,"[('water', 0.43853471357412066), ('tasting', 0.5185897814014395), ('water', 0.43853471357412066), ('packaging', 0.4989211717768639), ('water', 0.43853471357412066), ('taste', 0.44171644906200236), ('water', 0.43853471357412066), ('taste', 0.44171644906200236), ('drink', 0.5052557168775925), ('water', 0.43853471357412066), ('water', 0.43853471357412066)]"
236055,[]
29315,"[('taste', 0.44171644906200236)]"
267563,"[('cheese', 0.41129490117464185)]"
184067,[]
492759,"[('food', 1.0)]"
543322,"[('snack', 0.5345618016662753)]"
122498,[]
54584,"[('chicken', 0.471460544905692), ('potato', 0.4062895082774807), ('starch', 0.5176609821257074), ('chicken', 0.471460544905692)]"
127913,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236)]"
492548,"[('taste', 0.44171644906200236), ('tomato', 0.401778853271251)]"
243297,"[('supplement', 0.4139385121322003), ('drink', 0.5052557168775925)]"
408659,[]
563539,"[('taste', 0.44171644906200236)]"
82897,"[('coffee', 0.5149293216837122)]"
422872,[]
345230,"[('ingredient', 0.4985767690850275), ('sandwich', 0.43480637258634464)]"
